"Date","NewCases","NewDeaths","Country"
2020-05-20,1,0,"Slovenia"
2020-05-21,0,2,"Slovenia"
2020-05-22,0,0,"Slovenia"
2020-05-23,0,0,"Slovenia"
2020-05-24,0,0,"Slovenia"
2020-05-25,1,0,"Slovenia"
2020-05-26,0,0,"Slovenia"
2020-05-27,0,0,"Slovenia"
2020-05-28,2,1,"Slovenia"
2020-05-29,2,1,"Slovenia"
2020-05-30,0,0,"Slovenia"
2020-05-31,0,0,"Slovenia"
2020-06-01,0,0,"Slovenia"
2020-06-02,2,0,"Slovenia"
2020-06-03,0,0,"Slovenia"
2020-06-04,2,0,"Slovenia"
2020-06-05,2,0,"Slovenia"
2020-06-06,5,0,"Slovenia"
2020-06-07,1,0,"Slovenia"
2020-06-08,0,0,"Slovenia"
2020-06-09,0,0,"Slovenia"
2020-06-10,1,0,"Slovenia"
2020-06-11,2,1,"Slovenia"
2020-06-12,0,0,"Slovenia"
2020-06-13,2,0,"Slovenia"
2020-06-14,2,0,"Slovenia"
2020-06-15,3,0,"Slovenia"
2020-06-16,1,0,"Slovenia"
2020-06-17,3,0,"Slovenia"
2020-06-18,4,0,"Slovenia"
2020-06-19,8,0,"Slovenia"
2020-06-20,2,0,"Slovenia"
2020-06-21,6,0,"Slovenia"
2020-06-22,1,0,"Slovenia"
2020-06-23,1,0,"Slovenia"
2020-06-24,13,2,"Slovenia"
2020-06-25,7,0,"Slovenia"
2020-06-26,6,0,"Slovenia"
2020-06-27,11,0,"Slovenia"
2020-06-28,14,0,"Slovenia"
2020-06-29,9,0,"Slovenia"
2020-06-30,4,0,"Slovenia"
2020-07-01,15,0,"Slovenia"
2020-07-02,13,0,"Slovenia"
2020-07-03,20,0,"Slovenia"
2020-07-04,16,0,"Slovenia"
2020-07-05,30,0,"Slovenia"
2020-07-06,21,0,"Slovenia"
2020-07-07,16,0,"Slovenia"
2020-07-08,23,0,"Slovenia"
2020-07-09,24,0,"Slovenia"
2020-07-10,13,0,"Slovenia"
2020-07-11,17,0,"Slovenia"
2020-07-12,34,0,"Slovenia"
2020-07-13,14,0,"Slovenia"
2020-07-14,8,0,"Slovenia"
2020-07-15,10,0,"Slovenia"
2020-07-16,19,0,"Slovenia"
2020-07-17,19,0,"Slovenia"
2020-07-18,19,0,"Slovenia"
2020-07-19,24,0,"Slovenia"
2020-07-20,6,0,"Slovenia"
2020-07-21,7,0,"Slovenia"
2020-07-22,24,0,"Slovenia"
2020-07-23,38,4,"Slovenia"
2020-07-24,18,0,"Slovenia"
2020-07-25,19,0,"Slovenia"
2020-07-26,14,0,"Slovenia"
2020-07-27,16,0,"Slovenia"
2020-07-28,5,2,"Slovenia"
2020-07-29,14,0,"Slovenia"
2020-07-30,14,0,"Slovenia"
2020-07-31,24,0,"Slovenia"
2020-08-01,26,0,"Slovenia"
2020-08-02,6,0,"Slovenia"
2020-08-03,9,0,"Slovenia"
2020-08-04,1,0,"Slovenia"
2020-08-05,9,1,"Slovenia"
2020-08-06,18,0,"Slovenia"
2020-08-07,15,0,"Slovenia"
2020-08-08,10,1,"Slovenia"
2020-08-09,14,1,"Slovenia"
2020-08-10,2,0,"Slovenia"
2020-08-11,6,0,"Slovenia"
2020-08-12,17,0,"Slovenia"
2020-08-13,31,3,"Slovenia"
2020-08-14,29,1,"Slovenia"
2020-08-15,37,0,"Slovenia"
2020-08-16,32,0,"Slovenia"
2020-08-17,15,0,"Slovenia"
2020-08-18,22,0,"Slovenia"
2020-08-19,18,0,"Slovenia"
2020-08-20,37,1,"Slovenia"
2020-08-21,43,0,"Slovenia"
2020-08-22,38,2,"Slovenia"
2020-08-23,43,0,"Slovenia"
2020-08-24,34,0,"Slovenia"
2020-08-25,14,1,"Slovenia"
2020-08-26,21,0,"Slovenia"
2020-08-27,36,0,"Slovenia"
2020-08-28,33,0,"Slovenia"
2020-08-29,42,0,"Slovenia"
2020-08-30,37,0,"Slovenia"
2020-08-31,31,0,"Slovenia"
2020-09-01,27,0,"Slovenia"
2020-09-02,41,0,"Slovenia"
2020-09-03,55,0,"Slovenia"
2020-09-04,53,1,"Slovenia"
2020-09-05,47,0,"Slovenia"
2020-09-06,43,1,"Slovenia"
2020-09-07,43,0,"Slovenia"
2020-09-08,16,0,"Slovenia"
2020-09-09,42,0,"Slovenia"
2020-09-10,80,1,"Slovenia"
2020-09-11,76,0,"Slovenia"
2020-09-12,110,0,"Slovenia"
2020-09-13,105,0,"Slovenia"
2020-09-14,99,0,"Slovenia"
2020-09-15,53,0,"Slovenia"
2020-09-16,82,0,"Slovenia"
2020-09-17,123,0,"Slovenia"
2020-09-18,98,0,"Slovenia"
2020-09-19,137,2,"Slovenia"
2020-09-20,114,0,"Slovenia"
2020-09-21,111,0,"Slovenia"
2020-09-22,50,0,"Slovenia"
2020-09-23,88,0,"Slovenia"
2020-09-24,136,0,"Slovenia"
2020-09-25,122,2,"Slovenia"
2020-09-26,191,0,"Slovenia"
2020-09-27,184,1,"Slovenia"
2020-09-28,159,0,"Slovenia"
2020-09-29,44,0,"Slovenia"
2020-09-30,93,2,"Slovenia"
2020-10-01,203,0,"Slovenia"
2020-10-02,175,0,"Slovenia"
2020-10-03,238,2,"Slovenia"
2020-10-04,227,0,"Slovenia"
2020-10-05,168,0,"Slovenia"
2020-10-06,76,0,"Slovenia"
2020-10-07,194,1,"Slovenia"
2020-10-08,356,0,"Slovenia"
2020-10-09,387,0,"Slovenia"
2020-10-10,363,0,"Slovenia"
2020-10-11,380,0,"Slovenia"
2020-10-12,411,1,"Slovenia"
2020-10-13,167,2,"Slovenia"
2020-10-14,399,3,"Slovenia"
2020-10-15,707,1,"Slovenia"
2020-10-16,746,5,"Slovenia"
2020-10-17,834,0,"Slovenia"
2020-10-18,898,0,"Slovenia"
2020-10-19,728,8,"Slovenia"
2020-10-20,537,3,"Slovenia"
2020-10-21,794,2,"Slovenia"
2020-10-22,1508,1,"Slovenia"
2020-10-23,1668,7,"Slovenia"
2020-10-24,1662,5,"Slovenia"
2020-10-25,1964,2,"Slovenia"
2020-10-26,1673,2,"Slovenia"
2020-10-27,1130,5,"Slovenia"
2020-10-28,1523,4,"Slovenia"
2020-10-29,2612,13,"Slovenia"
2020-10-30,2490,10,"Slovenia"
2020-10-31,1805,10,"Slovenia"
2020-11-01,1797,6,"Slovenia"
2020-11-02,1342,5,"Slovenia"
2020-11-03,557,15,"Slovenia"
2020-11-04,1177,31,"Slovenia"
2020-11-05,2025,39,"Slovenia"
2020-11-06,1686,20,"Slovenia"
2020-11-07,1564,12,"Slovenia"
2020-11-08,1613,25,"Slovenia"
2020-11-09,890,4,"Slovenia"
2020-11-10,464,16,"Slovenia"
2020-11-11,1092,12,"Slovenia"
2020-11-12,2222,14,"Slovenia"
2020-11-13,1931,13,"Slovenia"
2020-11-14,1515,44,"Slovenia"
2020-11-15,1737,19,"Slovenia"
2020-11-16,920,11,"Slovenia"
2020-11-17,502,21,"Slovenia"
2020-11-18,1393,24,"Slovenia"
2020-11-19,2027,30,"Slovenia"
2020-11-20,2070,23,"Slovenia"
2020-11-21,1546,35,"Slovenia"
2020-11-22,1704,13,"Slovenia"
2020-11-23,1024,6,"Slovenia"
2020-11-24,470,27,"Slovenia"
2020-11-25,1302,35,"Slovenia"
2020-11-26,2226,52,"Slovenia"
2020-11-27,1767,78,"Slovenia"
2020-11-28,1601,28,"Slovenia"
2020-11-29,1590,30,"Slovenia"
2020-11-30,1117,14,"Slovenia"
2020-12-01,433,21,"Slovenia"
2020-12-02,1321,16,"Slovenia"
2020-12-03,2431,78,"Slovenia"
2020-12-04,1783,54,"Slovenia"
2020-12-05,1784,111,"Slovenia"
2020-12-06,1642,37,"Slovenia"
2020-12-07,1030,14,"Slovenia"
2020-12-08,483,30,"Slovenia"
2020-12-09,1648,23,"Slovenia"
2020-12-10,2137,50,"Slovenia"
2020-12-11,1848,26,"Slovenia"
2020-12-12,1816,39,"Slovenia"
2020-12-13,1744,22,"Slovenia"
2020-12-14,833,11,"Slovenia"
2019-12-31,0,0,"Spain"
2020-01-01,0,0,"Spain"
2020-01-02,0,0,"Spain"
2020-01-03,0,0,"Spain"
2020-01-04,0,0,"Spain"
2020-01-05,0,0,"Spain"
2020-01-06,0,0,"Spain"
2020-01-07,0,0,"Spain"
2020-01-08,0,0,"Spain"
2020-01-09,0,0,"Spain"
2020-01-10,0,0,"Spain"
2020-01-11,0,0,"Spain"
2020-01-12,0,0,"Spain"
2020-01-13,0,0,"Spain"
2020-01-14,0,0,"Spain"
2020-01-15,0,0,"Spain"
2020-01-16,0,0,"Spain"
2020-01-17,0,0,"Spain"
2020-01-18,0,0,"Spain"
2020-01-19,0,0,"Spain"
2020-01-20,0,0,"Spain"
2020-01-21,0,0,"Spain"
2020-01-22,0,0,"Spain"
2020-01-23,0,0,"Spain"
2020-01-24,0,0,"Spain"
2020-01-25,0,0,"Spain"
2020-01-26,0,0,"Spain"
2020-01-27,0,0,"Spain"
2020-01-28,0,0,"Spain"
2020-01-29,0,0,"Spain"
2020-01-30,0,0,"Spain"
2020-01-31,0,0,"Spain"
2020-02-01,1,0,"Spain"
2020-02-02,0,0,"Spain"
2020-02-03,0,0,"Spain"
2020-02-04,0,0,"Spain"
2020-02-05,0,0,"Spain"
2020-02-06,0,0,"Spain"
2020-02-07,0,0,"Spain"
2020-02-08,0,0,"Spain"
2020-02-09,0,0,"Spain"
2020-02-10,1,0,"Spain"
2020-02-11,0,0,"Spain"
2020-02-12,0,0,"Spain"
2020-02-13,0,0,"Spain"
2020-02-14,0,0,"Spain"
2020-02-15,0,0,"Spain"
2020-02-16,0,0,"Spain"
2020-02-17,0,0,"Spain"
2020-02-18,0,0,"Spain"
2020-02-19,0,0,"Spain"
2020-02-20,0,0,"Spain"
2020-02-21,0,0,"Spain"
2020-02-22,0,0,"Spain"
2020-02-23,0,0,"Spain"
2020-02-24,0,0,"Spain"
2020-02-25,1,0,"Spain"
2020-02-26,6,0,"Spain"
2020-02-27,8,0,"Spain"
2020-02-28,18,0,"Spain"
2020-02-29,19,0,"Spain"
2020-03-01,28,0,"Spain"
2020-03-02,54,0,"Spain"
2020-03-03,56,0,"Spain"
2020-03-04,75,0,"Spain"
2020-03-05,81,1,"Spain"
2020-03-06,183,2,"Spain"
2020-03-07,233,2,"Spain"
2020-03-08,330,0,"Spain"
2020-03-09,433,0,"Spain"
2020-03-10,772,23,"Spain"
2020-03-11,975,7,"Spain"
2020-03-12,1153,12,"Spain"
2020-03-13,1531,37,"Spain"
2020-03-14,1683,37,"Spain"
2020-03-15,2144,15,"Spain"
2020-03-16,1706,152,"Spain"
2020-03-17,2503,21,"Spain"
2020-03-18,3694,182,"Spain"
2020-03-19,4047,107,"Spain"
2020-03-20,4569,169,"Spain"
2020-03-21,5446,235,"Spain"
2020-03-22,4866,324,"Spain"
2020-03-23,4646,394,"Spain"
2020-03-24,7691,462,"Spain"
2020-03-25,8553,514,"Spain"
2020-03-26,8954,738,"Spain"
2020-03-27,9181,655,"Spain"
2020-03-28,8244,769,"Spain"
2020-03-29,6424,832,"Spain"
2020-03-30,5813,838,"Spain"
2020-03-31,8145,812,"Spain"
2020-04-01,7413,849,"Spain"
2020-04-02,7583,864,"Spain"
2020-04-03,7272,950,"Spain"
2020-04-04,6663,932,"Spain"
2020-04-05,5533,809,"Spain"
2020-04-06,3667,674,"Spain"
2020-04-07,5209,637,"Spain"
2020-04-08,5583,743,"Spain"
2020-04-09,5745,757,"Spain"
2020-04-10,4537,683,"Spain"
2020-04-11,4550,605,"Spain"
2020-04-12,3899,510,"Spain"
2020-04-13,3030,619,"Spain"
2020-04-14,3116,517,"Spain"
2020-04-15,4424,787,"Spain"
2020-04-16,3820,617,"Spain"
2020-04-17,3818,585,"Spain"
2020-04-18,3836,565,"Spain"
2020-04-19,-713,410,"Spain"
2020-04-20,2218,399,"Spain"
2020-04-21,2951,430,"Spain"
2020-04-22,2312,435,"Spain"
2020-04-23,2916,440,"Spain"
2020-04-24,2114,367,"Spain"
2020-04-25,2506,378,"Spain"
2020-04-26,1641,288,"Spain"
2020-04-27,1660,0,"Spain"
2020-04-28,1525,632,"Spain"
2020-04-29,847,453,"Spain"
2020-04-30,1241,268,"Spain"
2020-05-01,1387,281,"Spain"
2020-05-02,1234,276,"Spain"
2020-05-03,935,164,"Spain"
2020-05-04,466,164,"Spain"
2020-05-05,1039,185,"Spain"
2020-05-06,880,244,"Spain"
2020-05-07,921,213,"Spain"
2020-05-08,1173,181,"Spain"
2020-05-09,743,227,"Spain"
2020-05-10,3416,143,"Spain"
2020-05-11,393,123,"Spain"
2020-05-12,482,176,"Spain"
2020-05-13,439,184,"Spain"
2020-05-14,849,217,"Spain"
2020-05-15,643,138,"Spain"
2020-05-16,515,104,"Spain"
2020-05-17,652,87,"Spain"
2020-05-18,256,59,"Spain"
2020-05-19,431,69,"Spain"
2020-05-20,518,110,"Spain"
2020-05-21,482,52,"Spain"
2020-05-22,1787,688,"Spain"
2020-05-23,466,50,"Spain"
2020-05-24,482,74,"Spain"
2020-05-25,-372,-1918,"Spain"
2020-05-26,859,283,"Spain"
2020-05-27,510,1,"Spain"
2020-05-28,1137,1,"Spain"
2020-05-29,658,2,"Spain"
2020-05-30,664,4,"Spain"
2020-05-31,201,2,"Spain"
2020-06-01,209,0,"Spain"
2020-06-02,294,0,"Spain"
2020-06-03,394,1,"Spain"
2020-06-04,334,5,"Spain"
2020-06-05,318,1,"Spain"
2020-06-06,332,1,"Spain"
2020-06-07,240,1,"Spain"
2020-06-08,167,0,"Spain"
2020-06-09,249,0,"Spain"
2020-06-10,314,0,"Spain"
2020-06-11,427,0,"Spain"
2020-06-12,502,0,"Spain"
2020-06-13,396,0,"Spain"
2020-06-14,323,0,"Spain"
2020-06-15,181,0,"Spain"
2020-06-16,219,0,"Spain"
2020-06-17,355,0,"Spain"
2020-06-18,585,0,"Spain"
2020-06-19,307,1179,"Spain"
2020-06-20,363,7,"Spain"
2020-06-21,334,1,"Spain"
2020-06-22,232,1,"Spain"
2020-06-23,248,1,"Spain"
2020-06-24,334,2,"Spain"
2020-06-25,400,3,"Spain"
2020-06-26,419,8,"Spain"
2020-06-27,564,3,"Spain"
2020-06-28,301,2,"Spain"
2020-06-29,200,3,"Spain"
2020-06-30,301,9,"Spain"
2020-07-01,388,8,"Spain"
2020-07-02,444,5,"Spain"
2020-07-03,442,17,"Spain"
2020-07-04,0,0,"Spain"
2020-07-05,0,0,"Spain"
2020-07-06,1244,3,"Spain"
2020-07-07,341,4,"Spain"
2020-07-08,383,4,"Spain"
2020-07-09,543,5,"Spain"
2020-07-10,852,2,"Spain"
2020-07-11,0,0,"Spain"
2020-07-12,0,0,"Spain"
2020-07-13,2045,3,"Spain"
2020-07-14,666,3,"Spain"
2020-07-15,875,4,"Spain"
2020-07-16,1361,3,"Spain"
2020-07-17,1400,4,"Spain"
2020-07-18,0,0,"Spain"
2020-07-19,0,0,"Spain"
2020-07-20,4581,2,"Spain"
2020-07-21,1358,2,"Spain"
2020-07-22,1357,2,"Spain"
2020-07-23,2615,3,"Spain"
2020-07-24,2255,3,"Spain"
2020-07-25,0,0,"Spain"
2020-07-26,0,0,"Spain"
2020-07-27,6361,2,"Spain"
2020-07-28,1828,2,"Spain"
2020-07-29,2031,5,"Spain"
2020-07-30,2789,2,"Spain"
2020-07-31,3092,2,"Spain"
2020-08-01,0,0,"Spain"
2020-08-02,0,0,"Spain"
2020-08-03,8532,27,"Spain"
2020-08-04,5760,26,"Spain"
2020-08-05,2953,1,"Spain"
2020-08-06,4088,1,"Spain"
2020-08-07,4507,3,"Spain"
2020-08-08,0,0,"Spain"
2020-08-09,0,0,"Spain"
2020-08-10,8618,73,"Spain"
2020-08-11,3632,5,"Spain"
2020-08-12,3172,-2,"Spain"
2020-08-13,7550,26,"Spain"
2020-08-14,5479,12,"Spain"
2020-08-15,0,0,"Spain"
2020-08-16,0,0,"Spain"
2020-08-17,16269,29,"Spain"
2020-08-18,5114,24,"Spain"
2020-08-19,6671,127,"Spain"
2020-08-20,7039,16,"Spain"
2020-08-21,8148,25,"Spain"
2020-08-22,0,0,"Spain"
2020-08-23,0,0,"Spain"
2020-08-24,19382,34,"Spain"
2020-08-25,7117,52,"Spain"
2020-08-26,7296,47,"Spain"
2020-08-27,9658,25,"Spain"
2020-08-28,9779,15,"Spain"
2020-08-29,0,0,"Spain"
2020-08-30,0,0,"Spain"
2020-08-31,23572,83,"Spain"
2020-09-01,8115,58,"Spain"
2020-09-02,8581,42,"Spain"
2020-09-03,8959,40,"Spain"
2020-09-04,10476,184,"Spain"
2020-09-05,0,0,"Spain"
2020-09-06,0,0,"Spain"
2020-09-07,26560,98,"Spain"
2020-09-08,8964,78,"Spain"
2020-09-09,8866,34,"Spain"
2020-09-10,10764,71,"Spain"
2020-09-11,12183,48,"Spain"
2020-09-12,0,0,"Spain"
2020-09-13,0,0,"Spain"
2020-09-14,27404,101,"Spain"
2020-09-15,9437,156,"Spain"
2020-09-16,11193,239,"Spain"
2020-09-17,11291,162,"Spain"
2020-09-18,14389,90,"Spain"
2020-09-19,0,0,"Spain"
2020-09-20,0,0,"Spain"
2020-09-21,31428,168,"Spain"
2020-09-22,10799,241,"Spain"
2020-09-23,11289,130,"Spain"
2020-09-24,10653,84,"Spain"
2020-09-25,12272,114,"Spain"
2020-09-26,0,0,"Spain"
2020-09-27,0,0,"Spain"
2020-09-28,31785,179,"Spain"
2020-09-29,9906,203,"Spain"
2020-09-30,11016,177,"Spain"
2020-10-01,9419,182,"Spain"
2020-10-02,11325,113,"Spain"
2020-10-03,0,0,"Spain"
2020-10-04,0,0,"Spain"
2020-10-05,23480,139,"Spain"
2020-10-06,11998,261,"Spain"
2020-10-07,10491,76,"Spain"
2020-10-08,12423,126,"Spain"
2020-10-09,12788,241,"Spain"
2020-10-10,0,0,"Spain"
2020-10-11,0,0,"Spain"
2020-10-12,27856,195,"Spain"
2020-10-13,7118,80,"Spain"
2020-10-14,11970,209,"Spain"
2020-10-15,13318,140,"Spain"
2020-10-16,15186,222,"Spain"
2020-10-17,0,0,"Spain"
2020-10-18,0,0,"Spain"
2020-10-19,37889,217,"Spain"
2020-10-20,13873,218,"Spain"
2020-10-21,16973,156,"Spain"
2020-10-22,20986,155,"Spain"
2020-10-23,19851,231,"Spain"
2020-10-24,0,0,"Spain"
2020-10-25,0,0,"Spain"
2020-10-26,52188,279,"Spain"
2020-10-27,18418,267,"Spain"
2020-10-28,19765,168,"Spain"
2020-10-29,23580,173,"Spain"
2020-10-30,25595,239,"Spain"
2020-10-31,0,0,"Spain"
2020-11-01,0,0,"Spain"
2020-11-02,55019,379,"Spain"
2020-11-03,18669,238,"Spain"
2020-11-04,25042,1623,"Spain"
2020-11-05,21908,368,"Spain"
2020-11-06,22516,347,"Spain"
2020-11-07,0,0,"Spain"
2020-11-08,0,0,"Spain"
2020-11-09,52386,512,"Spain"
2020-11-10,17395,411,"Spain"
2020-11-11,19096,349,"Spain"
2020-11-12,19511,356,"Spain"
2020-11-13,21371,308,"Spain"
2020-11-14,0,0,"Spain"
2020-11-15,0,0,"Spain"
2020-11-16,38273,484,"Spain"
2020-11-17,13159,435,"Spain"
2020-11-18,15318,351,"Spain"
2020-11-19,16233,252,"Spain"
2020-11-20,15156,328,"Spain"
2020-11-21,0,0,"Spain"
2020-11-22,0,0,"Spain"
2020-11-23,25886,512,"Spain"
2020-11-24,12228,537,"Spain"
2020-11-25,10222,369,"Spain"
2020-11-26,12289,337,"Spain"
2020-11-27,10853,294,"Spain"
2020-11-28,0,0,"Spain"
2020-11-29,0,0,"Spain"
2020-11-30,19979,401,"Spain"
2020-12-01,8257,442,"Spain"
2020-12-02,9331,273,"Spain"
2020-12-03,10127,254,"Spain"
2020-12-04,8745,214,"Spain"
2020-12-05,0,0,"Spain"
2020-12-06,0,0,"Spain"
2020-12-07,17681,394,"Spain"
2020-12-08,0,0,"Spain"
2020-12-09,9773,373,"Spain"
2020-12-10,7955,325,"Spain"
2020-12-11,10519,280,"Spain"
2020-12-12,0,0,"Spain"
2020-12-13,0,0,"Spain"
2019-12-31,0,0,"Sweden"
2020-01-01,0,0,"Sweden"
2020-01-02,0,0,"Sweden"
2020-01-03,0,0,"Sweden"
2020-01-04,0,0,"Sweden"
2020-01-05,0,0,"Sweden"
2020-01-06,0,0,"Sweden"
2020-01-07,0,0,"Sweden"
2020-01-08,0,0,"Sweden"
2020-01-09,0,0,"Sweden"
2020-01-10,0,0,"Sweden"
2020-01-11,0,0,"Sweden"
2020-01-12,0,0,"Sweden"
2020-01-13,0,0,"Sweden"
2020-01-14,0,0,"Sweden"
2020-01-15,0,0,"Sweden"
2020-01-16,0,0,"Sweden"
2020-01-17,0,0,"Sweden"
2020-01-18,0,0,"Sweden"
2020-01-19,0,0,"Sweden"
2020-01-20,0,0,"Sweden"
2020-01-21,0,0,"Sweden"
2020-01-22,0,0,"Sweden"
2020-01-23,0,0,"Sweden"
2020-01-24,0,0,"Sweden"
2020-01-25,0,0,"Sweden"
2020-01-26,0,0,"Sweden"
2020-01-27,0,0,"Sweden"
2020-01-28,0,0,"Sweden"
2020-01-29,0,0,"Sweden"
2020-01-30,0,0,"Sweden"
2020-01-31,0,0,"Sweden"
2020-02-01,0,0,"Sweden"
2020-02-02,0,0,"Sweden"
2020-02-03,0,0,"Sweden"
2020-02-04,0,0,"Sweden"
2020-02-05,1,0,"Sweden"
2020-02-06,0,0,"Sweden"
2020-02-07,0,0,"Sweden"
2020-02-08,0,0,"Sweden"
2020-02-09,0,0,"Sweden"
2020-02-10,0,0,"Sweden"
2020-02-11,0,0,"Sweden"
2020-02-12,0,0,"Sweden"
2020-02-13,0,0,"Sweden"
2020-02-14,0,0,"Sweden"
2020-02-15,0,0,"Sweden"
2020-02-16,0,0,"Sweden"
2020-02-17,0,0,"Sweden"
2020-02-18,0,0,"Sweden"
2020-02-19,0,0,"Sweden"
2020-02-20,0,0,"Sweden"
2020-02-21,0,0,"Sweden"
2020-02-22,0,0,"Sweden"
2020-02-23,0,0,"Sweden"
2020-02-24,0,0,"Sweden"
2020-02-25,0,0,"Sweden"
2020-02-26,0,0,"Sweden"
2020-02-27,1,0,"Sweden"
2020-02-28,1,0,"Sweden"
2020-02-29,8,0,"Sweden"
2020-03-01,3,0,"Sweden"
2020-03-02,0,0,"Sweden"
2020-03-03,5,0,"Sweden"
2020-03-04,13,0,"Sweden"
2020-03-05,30,0,"Sweden"
2020-03-06,25,0,"Sweden"
2020-03-07,59,0,"Sweden"
2020-03-08,33,0,"Sweden"
2020-03-09,46,0,"Sweden"
2020-03-10,101,0,"Sweden"
2020-03-11,98,0,"Sweden"
2020-03-12,196,20,"Sweden"
2020-03-13,151,0,"Sweden"
2020-03-14,152,1,"Sweden"
2020-03-15,71,1,"Sweden"
2020-03-16,69,2,"Sweden"
2020-03-17,83,2,"Sweden"
2020-03-18,119,1,"Sweden"
2020-03-19,145,6,"Sweden"
2020-03-20,143,7,"Sweden"
2020-03-21,180,9,"Sweden"
2020-03-22,136,8,"Sweden"
2020-03-23,118,11,"Sweden"
2020-03-24,182,11,"Sweden"
2020-03-25,230,21,"Sweden"
2020-03-26,314,22,"Sweden"
2020-03-27,286,31,"Sweden"
2020-03-28,365,32,"Sweden"
2020-03-29,300,35,"Sweden"
2020-03-30,280,38,"Sweden"
2020-03-31,416,45,"Sweden"
2020-04-01,475,48,"Sweden"
2020-04-02,486,53,"Sweden"
2020-04-03,554,70,"Sweden"
2020-04-04,601,80,"Sweden"
2020-04-05,357,70,"Sweden"
2020-04-06,340,85,"Sweden"
2020-04-07,389,90,"Sweden"
2020-04-08,738,84,"Sweden"
2020-04-09,654,115,"Sweden"
2020-04-10,645,86,"Sweden"
2020-04-11,454,90,"Sweden"
2020-04-12,395,102,"Sweden"
2020-04-13,464,97,"Sweden"
2020-04-14,437,84,"Sweden"
2020-04-15,479,92,"Sweden"
2020-04-16,604,115,"Sweden"
2020-04-17,623,111,"Sweden"
2020-04-18,688,83,"Sweden"
2020-04-19,532,86,"Sweden"
2020-04-20,388,87,"Sweden"
2020-04-21,461,85,"Sweden"
2020-04-22,707,62,"Sweden"
2020-04-23,722,77,"Sweden"
2020-04-24,758,86,"Sweden"
2020-04-25,780,89,"Sweden"
2020-04-26,473,73,"Sweden"
2020-04-27,300,74,"Sweden"
2020-04-28,563,74,"Sweden"
2020-04-29,742,83,"Sweden"
2020-04-30,799,83,"Sweden"
2020-05-01,636,78,"Sweden"
2020-05-02,532,78,"Sweden"
2020-05-03,299,73,"Sweden"
2020-05-04,261,75,"Sweden"
2020-05-05,477,84,"Sweden"
2020-05-06,657,72,"Sweden"
2020-05-07,745,73,"Sweden"
2020-05-08,784,80,"Sweden"
2020-05-09,700,60,"Sweden"
2020-05-10,509,68,"Sweden"
2020-05-11,279,73,"Sweden"
2020-05-12,455,65,"Sweden"
2020-05-13,754,61,"Sweden"
2020-05-14,698,50,"Sweden"
2020-05-15,657,46,"Sweden"
2020-05-16,688,58,"Sweden"
2020-05-17,358,48,"Sweden"
2020-05-18,259,53,"Sweden"
2020-05-19,430,59,"Sweden"
2020-05-20,666,41,"Sweden"
2020-05-21,808,52,"Sweden"
2020-05-22,610,53,"Sweden"
2020-05-23,532,56,"Sweden"
2020-05-24,403,55,"Sweden"
2020-05-25,210,44,"Sweden"
2020-05-26,491,42,"Sweden"
2020-05-27,746,28,"Sweden"
2020-05-28,800,38,"Sweden"
2020-05-29,774,40,"Sweden"
2020-05-30,773,41,"Sweden"
2020-05-31,432,39,"Sweden"
2020-06-01,265,46,"Sweden"
2020-06-02,648,39,"Sweden"
2020-06-03,900,36,"Sweden"
2020-06-04,1046,28,"Sweden"
2020-06-05,1038,43,"Sweden"
2020-06-06,1146,37,"Sweden"
2020-06-07,780,29,"Sweden"
2020-06-08,462,33,"Sweden"
2020-06-09,677,38,"Sweden"
2020-06-10,937,33,"Sweden"
2020-06-11,1437,40,"Sweden"
2020-06-12,1293,35,"Sweden"
2020-06-13,1329,29,"Sweden"
2020-06-14,1032,33,"Sweden"
2020-06-15,418,27,"Sweden"
2020-06-16,685,30,"Sweden"
2020-06-17,1209,28,"Sweden"
2020-06-18,1457,32,"Sweden"
2020-06-19,1494,29,"Sweden"
2020-06-20,1209,30,"Sweden"
2020-06-21,698,29,"Sweden"
2020-06-22,321,22,"Sweden"
2020-06-23,800,20,"Sweden"
2020-06-24,1309,25,"Sweden"
2020-06-25,1698,22,"Sweden"
2020-06-26,1279,23,"Sweden"
2020-06-27,1204,11,"Sweden"
2020-06-28,755,14,"Sweden"
2020-06-29,415,23,"Sweden"
2020-06-30,727,16,"Sweden"
2020-07-01,804,20,"Sweden"
2020-07-02,684,15,"Sweden"
2020-07-03,687,15,"Sweden"
2020-07-04,694,8,"Sweden"
2020-07-05,364,15,"Sweden"
2020-07-06,315,9,"Sweden"
2020-07-07,251,15,"Sweden"
2020-07-08,278,12,"Sweden"
2020-07-09,533,11,"Sweden"
2020-07-10,334,15,"Sweden"
2020-07-11,369,14,"Sweden"
2020-07-12,308,10,"Sweden"
2020-07-13,106,8,"Sweden"
2020-07-14,170,12,"Sweden"
2020-07-15,312,8,"Sweden"
2020-07-16,287,6,"Sweden"
2020-07-17,268,6,"Sweden"
2020-07-18,284,7,"Sweden"
2020-07-19,191,11,"Sweden"
2020-07-20,110,7,"Sweden"
2020-07-21,131,6,"Sweden"
2020-07-22,226,7,"Sweden"
2020-07-23,297,6,"Sweden"
2020-07-24,220,5,"Sweden"
2020-07-25,262,3,"Sweden"
2020-07-26,138,1,"Sweden"
2020-07-27,42,2,"Sweden"
2020-07-28,71,6,"Sweden"
2020-07-29,283,4,"Sweden"
2020-07-30,301,1,"Sweden"
